symbol Prdm16s-Bulk_1 Ctrl-Bulk_1 L-MEP_1 Ctrl-MEP_1 Prdm16s-Bulk_2 Ctrl-Bulk_2 L-MEP_2 Ctrl-MEP_2 Prdm16s-Bulk_3 Ctrl-Bulk_3 L-MEP_3 Ctrl-MEP_3
Fgf7 0.0 0.0 0.0 0.0 0.0 0.0343490938 0.0 0.0 0.0 0.0 0.0 0.0
Fgf8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fgf9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fgfbp1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fgfbp3 4.4454984907999995 3.2029350831 8.7966228622 3.1792860979000004 2.6376858917 3.3209861942 6.5495537863 4.7489491623 5.5761516137000005 2.6041451212 0.0 4.1368393894999995
Fgfr1 0.2123930824 0.2064649871 0.1523097756 0.0165528902 0.5712952729999999 0.0 0.18863897440000002 0.062212070099999996 0.0 0.23501278820000002 0.0 0.1076918625
Fgfr1op 30.4287598821 29.9171661842 18.3936913594 38.4295647008 38.2498354004 23.358736364699997 29.609200534 26.0398596954 26.3559144365 18.2703966979 15.1081675448 36.0227248045
Fgfr1op2 56.506173178900006 62.031923518599996 59.1941161612 66.1331980179 67.4784967266 52.4692854144 72.6839042475 52.792705144799996 65.911117436 55.067867447299996 59.2029582008 57.795800664
Fgfr2 0.0 0.0225139863 0.0 0.0 0.0 0.2905004736 0.0205701477 0.0 0.0 0.0 0.0 0.0
Fgfr3 0.0 0.0608834693 0.0 0.0 0.0 0.17184697829999998 0.0 0.0 0.0 0.4331362083 0.0 0.0
Fgfr4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fgfrl1 0.28814874760000003 3.3276621163 0.642447388 4.2847804472 0.3487783453 2.1549917944 0.1381979354 5.5705099847 0.0 2.439098273 1.2607376942 6.2064571957000005
Fgg 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fggy 3.8278115587 3.8093467791 10.3030038399 1.8458619961000002 4.0540712698000005 2.6669242055 6.8079151327 2.0181681119999997 9.4776327468 2.7001125406999997 3.1402181768 2.1397925338999997
Fgl1 0.0 0.0 0.0 0.0 0.8271029332 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fgl2 91.21335224799999 24.8355851002 4.9562046980000005 0.45576883380000005 151.1564076342 15.157492308 11.1346444452 0.39255172509999997 113.1835410518 14.525741995799999 63.96746902100001 0.1482598928
Fgr 11.7706780307 20.4756554178 0.2687234657 0.0 18.017083643099998 19.226859030099998 0.0 0.0 27.216290086999997 18.20607222 30.0585216861 0.0418006834
Fh1 75.9695697974 88.8651871569 66.6401592513 177.75260298950002 63.0057822627 104.8172701433 89.28941509229999 178.759750626 55.6610716384 95.890977704 67.7090302835 169.9143993481
Fhad1 0.0 0.0 0.0 0.0 0.0 0.0571092285 0.0 0.0 0.0 0.0 0.0 0.0
Fhad1os1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fhdc1 0.050408238 0.7497198223 0.1183038133 0.0707143395 0.0 0.533477117 0.0 0.0664428597 0.0 0.20916254239999998 0.0 0.0
Fhit 0.9003800865 3.3759627887 3.9998245874 7.5784973591 1.5568996388999998 5.7173056442 0.7197131695000001 17.0671233951 0.0 5.0169305588999995 4.220822667 13.030642961199998
Fhitos 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0890155497 0.0 0.0 0.0 0.0
Fhl1 0.0 0.4945657608 0.0 0.0 0.2631691151 0.7363196662999999 0.2780709973 0.0 0.0 0.5412972103 2.3782097414 0.0793737977
Fhl2 0.18254575399999998 0.0798528268 0.1071048089 0.0 0.0 0.19319061010000002 0.0 0.0 0.0 0.5302151963 0.0 0.0
Fhl3 6.4496069103 3.3378955525 4.1572556766 0.5734471295 7.6967204702 6.2168394377 2.178360335 1.6762922303999999 12.602409653199999 7.0108429188 8.9426331877 0.9119743169
Fhl4 0.40129299729999995 0.5517022834 2.4217721055 0.88463109 0.346949545 0.0404470229 1.6038551905 0.856382931 0.0 0.0 0.0 0.4185704389
Fhl5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fhod1 1.3569558041 0.8140619491 2.2975039531 0.2175522714 0.7039173899 1.9421332637 1.177646169 0.340685146 1.6733696033 0.9330567245999999 4.2407792754 0.6369204438
Fhod3 0.0 0.0 0.0 0.0516411957 0.0 0.15583485 0.0 0.021565255 0.0 0.0 0.0 0.0
Fibcd1 0.0 0.0 0.0 0.0225977786 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fibin 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fibp 13.852185141600001 13.1496498219 20.0445882345 12.3090243731 14.5050323313 14.674282946099998 16.2355677835 14.9566204005 22.6051449513 13.484544800799998 17.329120663199998 12.5683605826
Ficd 3.5348677232999997 2.2876660212999997 1.7046640097 1.8001228832 4.9819803378 1.7423825068 1.0837819319 2.0424295445 0.1119638314 3.4157149706 4.2372911304 1.8561566365
Fig4 14.964024545 11.655331331800001 9.385325573200001 16.6817521551 13.0592531772 8.3733890338 13.311274832899999 7.9967772456 10.557151901000001 8.2139598336 15.906236406800002 9.1191079655
Figla 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fign 0.0153555994 0.0 0.0 0.0 0.0 0.0 0.0 0.013493428500000001 0.0 0.0 0.0 0.0
Fignl1 22.9644369238 37.3872123426 16.0350440709 59.460690859399996 24.8865854662 32.3601258591 30.2907179381 28.657175655 20.9663978191 30.5551592468 19.3756025715 38.7424179222
Fignl2 0.0 0.0 0.0 0.0 0.0 0.0256638667 0.0 0.0 1.3176592634 0.0 0.0 0.0
Filip1 0.1073133545 0.031295440699999996 0.2098793696 0.12545226210000002 0.0 0.0504760697 0.0285934187 0.0 0.0 0.059371073600000004 0.0 0.0
Filip1l 2.4602373778 2.3842111088999998 2.1319259880000003 1.4601663021 0.9162762464 4.0591047875 1.1194351722 1.2971308926 2.3337795654 1.4134763949 0.4140107957 1.6235906399000002
Fip1l1 15.3149935001 24.558216116799997 15.3934058195 37.4330879173 16.0072540914 19.022275437 17.9025642081 26.9904673505 13.8752561502 20.1794634486 17.7318469902 23.010437414400002
Firre 0.8505689876000001 2.2655108811 1.9962124974000002 0.3844775663 1.1439309523 1.506948786 2.2965409113999997 0.8138580248999999 8.405799630399999 0.7529231634 3.3079963604000002 0.5692800903999999
Fis1 257.51524107 154.8143419676 170.0798609296 99.3732185477 182.412973575 203.44338656419998 138.1170064318 219.93965256389998 257.24868833529996 196.5305104357 221.8166152959 154.7832271884
Fitm1 2.3496761028999997 0.881007833 4.529758315 0.11772154160000001 8.125923554 0.0 4.4271829835 0.5899232264000001 3.8806762181 0.6964057677 0.0 0.1531775044
Fitm2 3.5401432494 7.335476053400001 4.0995457507 8.0374507902 4.5105552534 4.7325232356 3.6489413889 13.5894183047 6.3186762135 5.4118739146 5.0951298172 10.033079922
Fiz1 21.3127944523 24.054328393200002 25.875785842600003 30.0600785596 20.380933037000002 25.126890119299997 23.083747890100003 31.7406431821 17.7776607943 25.2287786388 18.6701649617 25.261823507800003
Fjx1 0.0 0.0551764279 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fkbp10 0.0 0.0 0.0 0.0 0.0 0.0 0.0470039335 0.0 0.0 0.0 0.0 0.0
Fkbp11 31.226296624299998 15.9768925055 24.046785409699996 4.3023042081 17.717177585 19.2775373471 5.0143950335000005 8.819835779 26.645896305700003 17.931497143599998 10.6737865259 5.979781919800001
Fkbp14 0.0 0.2933935319 0.0 0.2352220098 0.0 1.2844303412 0.0 0.1262934231 0.0 0.35781524509999996 0.0 0.3060673515
Fkbp15 4.5331045312 5.0769441098 3.319911631 5.4797263514 2.3348589418 4.5139081412 3.99613897 3.5313614689999997 0.9663788541 3.8953085813 6.1540735168 3.0369105217000003
Fkbp1a 83.4376438176 49.527421033100005 30.134272969899996 5.6946141394000005 85.4522027244 51.9888239449 29.8735944877 7.9484034604 52.3377818595 52.215858041400004 39.576042649 6.0002838615
Fkbp1b 0.0 8.753350020900001 3.0665935401 0.10474345939999999 0.0 9.5877201426 3.9391130546 0.9185536287 7.2509961882 9.4183954281 0.0 0.4088718556
Fkbp2 139.4844458796 94.8467861375 125.05509166690001 60.8654004696 137.9085311741 134.4641507894 96.7770701016 172.527261312 182.724411642 127.21542617690001 62.9420924029 102.30506692790001
Fkbp3 227.89620411319999 221.204751911 263.910159252 193.9333464416 272.51509976119996 259.2988014261 296.8797784196 297.0441358518 167.7831922219 232.40762792450002 106.3022005028 311.4745413586
Fkbp4 218.11884181009998 251.944659969 234.69275756849999 558.6591738838 208.6116193622 302.4517126733 220.70650324599998 561.5960223632 268.5549717739 316.76969200509996 224.8313615386 453.77637538629995
Fkbp5 13.8801775606 12.5087093964 12.205639677799999 6.4173222903 14.105864569500001 9.0812758843 8.9260790137 7.0002435226 33.3004354165 9.0937931335 10.6543796413 6.0006591081
Fkbp6 1.7453205781 0.45808389039999997 0.4608132498 0.4284688264 2.6406935153 0.1847096084 0.0 0.46009975700000005 1.7487380175999998 0.2896793889 0.0 0.1592906317
Fkbp7 7.0759797551 6.625064580499999 8.2305224604 1.9156245014 14.274736754300001 8.2330849954 8.2361336754 3.9270801644 12.342627621300002 4.2238450064999995 5.4314992958 4.7585653917
Fkbp8 37.485211764 26.992862912800003 49.4857004205 38.764945937 26.7581432448 36.9924534389 31.154428471 54.772287859399995 56.078634645200005 40.9588920402 48.8873306708 40.8786272798
Fkbp9 7.5236011212000005 4.1806177078 10.140986371 4.5997023991 9.8450246181 3.8735647672000004 6.6640993577 3.3502780379000003 10.7746440331 3.4171296493 10.0088587986 1.8558337296
Fkbpl 21.8853218596 5.802131309299999 10.739530979000001 5.3960127066 22.476558045500003 7.7673004659 10.8144075904 12.1215420672 24.5350205264 5.8338768087 4.3524947780000005 6.0527679375
Fkrp 12.1098875496 9.1152599459 10.3377706575 11.0576020211 7.5930761079 9.4677168781 5.93006717 11.5041336248 8.1142920552 9.234846775800001 5.9667129648 7.6669544318
Fktn 0.9596527568000001 1.9152944583000002 0.9853474540999999 2.1245232441 1.0889756487 2.0100680545 2.4451070453 2.0027801073 0.138682473 0.821278526 1.6401446491999998 2.7096572326999997
Flad1 25.135185879899996 26.641091527399997 30.6477438841 36.8005804818 22.730499635900003 28.3335288729 17.6437045028 35.5931481452 33.490133215300006 29.8260416303 19.5930726295 26.9481384383
Flcn 22.1614050348 23.8708775182 32.553428385 28.915880556799998 17.0657045268 26.648123262800002 21.873379228 21.3235663804 25.804583699299997 26.1365746587 26.499698789099998 16.5651097527
Flg2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fli1 70.4820367545 52.55301905859999 102.5077018124 3.5167410317 83.1531515813 32.9252779285 99.53803145299999 4.6599289825 88.8045389934 35.1267507895 55.89654291 2.5519613455
Flicr 0.4428952972 0.27123620789999997 0.7795779709 0.4038502885 0.2680426172 0.1562406699 0.0708051151 0.2724298233 1.8091856258 0.2205284931 0.0 0.4042184143
Flii 17.5060343165 27.8586967913 22.866903095500003 29.7184070913 19.8651490779 21.1355384617 18.9091019813 13.8580338115 30.619941472399997 20.570628222699998 41.6811006778 14.4621915896
Flna 32.6023423743 40.1691580031 30.9406869422 21.7263535767 26.0056733977 30.6654725674 22.7426266394 13.8503346354 42.8991116476 33.9753504385 79.4028293147 11.1811709806
Flnb 5.835453739299999 2.2770898871000003 0.8656836368999999 0.023256156400000002 4.916214553500001 1.0526827245 1.1131272675 0.18937858149999998 3.6542999362 1.4583112395 12.512067193399998 0.0302605619
Flnc 0.0 0.0 0.0 0.0112893844 0.0 0.0 0.0 0.0282865396 0.0 0.0 0.0 0.0
Flot1 104.1815234666 57.7075732891 63.140845486 44.04759263 79.8393575167 64.1331241813 43.6968710059 52.324170377899996 145.0630674708 64.7869492257 113.6598941326 45.933719827
Flot2 78.4055706389 44.4635496343 24.0208464748 20.070875558900003 60.7930924989 38.4240978041 17.3175396551 15.888375681 73.1521921569 51.68393068140001 78.9913212143 17.195872915
Flrt1 0.0522226594 0.0 0.0459607893 0.054944752300000003 0.0 0.0 0.0417438549 0.0 0.0 0.0 0.0 0.0
Flrt2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Flrt3 0.0 0.0 0.0 0.0 0.0 0.0 0.026967432000000003 0.2371655202 0.0 0.0 0.0 0.0
Flt1 0.0411574656 0.1980431698 0.0 0.0 0.0 0.0725958262 0.0 0.0 0.0 0.1195443512 0.0 0.0
Flt3 5.8194697603 26.995082463400003 0.4421588841 0.38175782189999996 1.7736561806 17.8413853496 0.2342611246 0.44147427450000004 0.0968046146 18.1016735953 3.2056393888 0.038210581
Flt3l 2.1896164229 6.8416139621 6.7294359993 10.1657523045 0.6310322106 5.1495562493 5.0007318317000005 12.552344619400001 2.089432209 9.777764685700001 6.843023125 10.6581491879
Flt4 0.0 0.0458685359 0.0 0.018387060400000002 0.0 0.036990426800000004 0.0 0.0 0.0 0.10877240279999999 0.0 0.0
Flvcr1 4.2061144123 3.7075139551 2.7832866398 4.7026350693 5.741871602200001 3.1684058368 3.3115727862 4.8632100693 2.7786924589999997 5.7213474837 2.0755285016 6.6673990089999995
Flvcr2 0.0 0.0 0.078434395 0.0 0.0 0.0314391706 0.284951939 0.0391564762 0.0 0.0739589007 0.4874118364 0.20334480929999998
Flywch1 4.7542515608 5.6216893902 8.8478032495 4.3247026505 2.0231005985 4.6384029452 3.8299708341 4.3082575645 4.0936849443 4.469434541 4.875301115 3.1526093695
Flywch2 17.5757333743 4.8660316359 24.148787376799998 1.5604948534999998 12.1180197187 4.3950863801999995 21.340332351700003 8.797401603700001 0.3429434797 3.1386845994 12.1675847232 3.45183725
Fmc1 103.0843323509 47.6743104924 153.1409329885 53.8027486362 56.715629703599994 112.4014510998 108.2017758242 176.8967062709 98.9792428605 92.1719089513 30.372057286500002 119.7410434269
Fmn1 0.0099813899 0.061127638399999996 0.0 0.0420066694 0.0 0.0 0.0 0.0 0.0 0.0082833004 0.0 0.0
Fmn2 0.0 0.0186430726 0.050011071799999994 0.0 0.0 0.0300692054 0.0 0.0561753427 0.0 0.053052100199999994 0.0 0.0777936149
Fmnl1 16.120811754800002 11.3121023129 15.757733952999999 2.4013660651 17.3000118401 12.6402875178 9.4852100451 2.2198023166 15.8065293568 11.7783765329 35.993855838 1.0314284595
Fmnl2 4.6194475105 1.9526168859 0.1370407664 0.1456250199 2.3559391789 2.0141218407 0.41489060299999997 0.0456095272 2.7802959355000003 2.7567183349 3.1225595519 0.0
Fmnl3 2.8984282314999996 1.5999547121000002 0.9515209571 0.2178220048 1.4617869694 1.4606882469 0.16548860070000002 0.1212826832 0.0 1.3458402536 3.3968297839 0.1259674337
Fmo1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fmo2 0.0 0.1963056789 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fmo3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fmo4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fmo5 5.611505897200001 6.319272578600001 4.322370718999999 0.6660927835 3.6573530717000002 5.1570524475 4.5545300406 0.2528717722 7.2748634529 6.4718209548 10.072628135599999 0.7616541899
Fmo6 0.0 0.0 0.0 0.054860524199999997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fmo9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fmod 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fmr1 6.1075140988 7.8415289752 3.4205687757 7.9419261849 8.8807217388 6.2118327075 7.3388552367 6.2206750797 6.3731773911000005 6.5001480437 6.940835477799999 10.6596778954
Fmr1nb 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2892526788 0.0 0.0 0.0 0.0
Fmr1os 0.1674057033 0.0 0.0654811391 0.039140374 0.0 0.039370598300000004 0.6244685904 0.1961392572 0.0 0.0 0.0 0.35650207359999997
Fn1 0.569067681 1.25104792 0.1541022765 0.0 0.7947757451 0.9368363342 0.08164524990000001 0.0 0.1799390765 0.6296729671 0.9576318348 0.0
Fn3k 0.7024534865000001 0.9525720306000001 1.5249532552 0.049271246399999996 0.4251286302 0.2973663636 1.2353039256 0.0 0.0 0.670390426 0.0 0.0
Fn3krp 3.1699772276 5.744796639 9.2995810017 6.4057236472 5.4813922199 5.3783770497 8.687661927799999 15.652164185799998 6.3989059534 8.079955202699999 6.6045745874 8.5416852149
Fnbp1 10.569263409 11.0250767772 8.793109486799999 5.835720272300001 10.8249732331 8.4704573509 6.3688498959 5.7154034970000005 21.5976671335 9.513336807 24.604028259099998 4.006915228
Fnbp1l 2.4481229058 1.9674803903 3.8748954213999998 1.3178157021999999 2.9287781006999998 1.94818197 2.4802464257 0.3752161864 1.1408913829 1.2284302446 6.850234791599999 0.6235352829
Fnbp4 10.574186602100001 22.2712769046 12.6764364703 26.7374988563 9.875855918500001 15.842124334100001 14.087349458599999 17.1211065866 18.9913178163 15.600439515 19.277190091199998 21.1482937396
Fnd3c2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fndc1 0.0 0.0432187157 0.0 0.017324842 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fndc10 0.2858349481 0.2500713177 0.2934881773 0.2004893481 0.43247212189999995 0.6554230456 0.6854411138 0.4395506393 0.0 1.0674320337999998 0.0 0.260873733
Fndc11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2759400696 0.0 0.0
Fndc3a 13.4282603495 7.9280601671 6.5913675042 1.7237025721 16.8645529265 7.477191106699999 3.7007040410000003 1.3496523356999999 12.463557129000002 4.5339848902 23.7602789756 1.1214279679
Fndc3b 3.3185101489999997 1.7956143975 0.2267665725 0.2337005788 5.4847330771000005 1.4198542629 0.4793910097 0.011711144599999999 1.386703979 2.0571650532 5.3937838348 0.0243270151
Fndc3c1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fndc4 0.0674293457 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fndc5 0.0 0.049560766299999996 0.0332373731 0.0397342879 0.0 0.0 0.2264086581 0.0995577318 0.2183059901 0.0 0.0 0.3102099571
Fndc7 0.0 0.14045435039999998 0.0 0.016086611599999998 0.0 0.0809061665 0.0 0.0 0.0 0.095163629 0.0 0.0
Fndc8 0.0730967596 0.0639509029 0.30021570000000003 0.1538138194 0.0 0.0 0.0 0.0642323284 1.9155047464 0.0 0.0 0.0
Fndc9 0.0676379208 0.35505043909999995 0.0793702008 0.0 0.0 0.5249355111 0.10813189470000001 0.1783064458 0.0 0.3929168732 0.0 0.1851938365
Fnip1 12.6477527513 8.1443780953 5.0901811938999995 4.8031738424 14.4535612077 4.3843903072 7.889229696 2.5268738233000003 16.6036841929 5.6626071273 11.4620546554 3.5141324107
Fnip2 0.5780062373 0.7304355852 0.6782655442000001 1.9820685401 0.1295601797 1.2234234455 0.9924995595999999 0.9029538168000001 0.3134935082 1.1725330341 2.1074597093 0.9964464453
Fnta 108.47162753799999 56.099731104499995 99.3085353901 36.415196862100004 101.4509243715 56.8387110825 124.1074766944 69.3606702611 82.4741693226 61.9927752459 59.636043105 78.2783464827
Fntb 11.599427833 15.5360225054 15.7864539102 21.8917921761 11.9412985978 14.891298251199999 11.8049828077 25.4293780801 0.2304151505 17.9124268518 11.1181305409 17.4622354998
Focad 1.0362359801 3.3516071916000003 1.9989949684000001 10.671230125900001 2.3755136044 2.5478014917 3.3634354296 3.7388630952999997 3.2309644812 2.5798372736 1.7173655328 4.6140854085
Folh1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Folr1 0.8398607117 0.183694363 0.1231925682 0.5154556389 1.9060808337000001 0.6666268584 0.0 0.9225136874 0.0 0.1742447353 1.14832624 0.9581473525
Folr2 0.2301723529 2.1144187992 0.0 0.0 0.0 0.40599079340000005 0.0 0.0 0.0 3.2472406081 0.0 0.0
Fopnl 86.75814307350001 84.1901493764 93.5335675838 88.486862039 118.5630533749 83.3114806675 124.5022802867 95.05978066680001 74.0024759998 80.5738534776 54.160298357399995 111.4046416693
Fos 28.873220060999998 99.2518012609 201.7878383289 3.4351752993 40.699468115900004 178.751503325 2.3956068727 14.6449708709 26.929743199999997 84.0156688885 31.9820374005 4.0028046991
Fosb 0.0810723595 0.8511431607 6.2789059620000005 0.0568654904 0.0 2.259398976 0.615644475 0.24934255019999998 0.0 1.0091981887 0.0 0.0
Fosl1 0.0 0.0 0.0526729515 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Fosl2 9.282660272200001 2.236591314 1.6746957934 0.0522273614 7.811006133999999 3.6949309669 1.5276545141999998 0.1962903293 2.2764284558 3.2749929482 3.5293295854 0.0906099458
Foxa1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxa2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxa3 0.0750316739 0.0 0.0 0.0 0.0 0.31762809129999997 0.0 0.0 0.0 0.0 0.0 0.0
Foxb1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxb2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxc1 0.0767241176 0.1006866095 0.0450162317 0.026907780899999997 0.0 0.027066052900000002 0.0919934126 0.0 0.0295670569 0.0 0.0 0.035012001
Foxc2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxd1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxd2 0.2922195775 0.0511314206 0.2057442892 0.2049676325 0.0 0.0 0.5606013233 0.0513564321 0.0 0.09700222380000001 0.0 0.0
Foxd2os 2.2058183823 2.726929007 6.0490561349 1.0426765111 2.902115555 2.4021121946 7.3594730114999996 3.2024403721 6.7265054448 1.2734276895 2.0980697468000002 2.1007200601
Foxd3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxd4 2.2845464881 0.9136934115 0.0382973911 0.0 3.1602738939 0.5986849312 0.0521753684 0.0 4.6283476532 0.5958501204 3.5698500169 0.0
Foxe1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxe3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxf1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxf2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxg1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxh1 0.0 0.7842646595999999 0.0 1.7291105491999998 0.0 0.948698838 0.7165519110999999 3.4462572087 0.0 1.2088706854 0.0 1.5340177599
Foxi1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxi2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxi3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxj1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.22890624699999998 0.0 0.0 0.0
Foxj2 0.6412042507 1.5226514791999999 3.7262987247000003 0.9851693820999999 2.4022778191 3.1021486839 2.4894925911000003 1.0732295682 0.023533324799999998 1.7737300700999998 4.0078028915 1.7277615815
Foxj3 2.244886597 3.2867050676 2.7283595624 3.791895067 1.5249787693 2.2949841738999996 3.0944865849000003 2.3551020636 0.5120030161 1.7679243218 1.7539385821 3.3241489907
Foxk1 2.1584454128 1.7085352013 2.5449043316999997 1.8456005745 1.1196880965 1.9144706875 2.3168848607 1.6979901409 1.9012499119 1.4329909495 1.5739749672 1.6885320387
Foxk2 5.3067754348000005 3.5385606966000003 5.368919590700001 4.66791504 5.0345395933 5.7680213739 5.9157832861 5.545455217100001 1.3044192026 4.8086452827 4.7065020369 6.4141644639
Foxl1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxl2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxl2os 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxm1 3.9624974711000003 6.5652744083000005 5.2053305173 3.8861863127999996 1.9100108972 4.8244541709 5.5779831671 3.5435938139 5.3513324839 6.925958777000001 9.2055513837 3.5844588792
Foxn1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxn2 14.722598093699999 10.1610859512 7.8371974626 11.1810912259 19.9557875645 9.8687849895 10.5428894041 9.486043188 16.365292969000002 12.0261860999 15.3917943305 13.590257924600001
Foxn3 19.6266463466 13.9535241616 32.388803004699994 15.8300639282 15.696966137 16.8791134429 28.7466618262 15.103466884100001 30.104782509899998 11.3724435651 18.2076796385 15.8281871601
Foxn4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxo1 1.7644335989 1.2783499825 2.5072305922 0.5994638731 2.3359103012 1.7506159212999999 2.5122552638999998 0.7510045685 0.4249731882 0.9151614698999999 0.6031194732999999 0.7045282334
Foxo3 1.2762719455 2.3101758014 0.7746467704000001 3.4573171774 0.5326942410000001 2.7945427243000003 1.7237523583 3.0937894337 0.0 0.6939228948999999 0.9627715112 1.8878092432
Foxo4 1.361159798 1.0756079568 2.1382710058 0.7083554378 1.860151175 1.1152518181 0.5966641021 1.1960921871999999 1.3198306725 1.3117839452 2.4014051318000003 0.6812576099
Foxo6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxp1 14.0765414357 12.004294375 10.3864552619 4.178792126399999 9.8960388103 10.4432221691 9.8994824904 3.6483723849 10.7178040665 10.0769946928 10.8869647984 3.7373888148
Foxp2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxp3 0.0779351399 0.0 0.0228633865 0.0 0.0 0.0 0.06229696480000001 0.0342419795 0.0 0.0 0.0 0.0
Foxp4 1.0717872364 0.7325666882999999 1.0808328279000001 0.46985578079999996 0.6081106905 1.2997035685 0.669317499 0.8535169306999999 0.6453640975 1.3063779792 1.4654351492 0.7336431545000001
Foxq1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
Foxr1 0.0 0.16076013279999998 0.2695299587 0.0 0.0 0.5833985351 0.0734401193 0.0 0.0 0.0 0.0 0.0
Foxr2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
